id,date,type,amount,category,notes,targetRevenue,targetProfit,taxAmount,month,year,isTaxDeductible
aecc566d-c52d-47ca-8f5c-db8b1ead3422,2023-07-17,Pengeluaran,2600000,Gaji karyawan,Fee Team Hafara,100000000,80000000,0,7,2023,
728ccae7-0149-4515-875b-6d060a4768eb,2023-01-31,Pengeluaran,1800000,Transport Akomodasi,Transport Akomodasi Semarang,100000000,80000000,0,1,2023,
af84181f-35fc-4d10-88e2-314891bacf32,2023-01-31,Pemasukan,2000000,Training Fee,Event PT. Pertagas Niaga,100000000,80000000,0,1,2023,
bb57ecca-cb1d-4746-81cd-569d57b08cbc,2023-07-17,Pengeluaran,4772000,Cicilan,KPR Kantor,100000000,80000000,0,7,2023,
b27faa16-6259-434d-b939-ad238036f822,2023-01-31,Pemasukan,10000000,Training Fee,Event PT. Internet Mulia Semarang,100000000,80000000,0,1,2023,
6a455d9e-10db-462f-94b4-58abf79fba09,2024-05-31,Pemasukan,20000000,Training Fee,Event BPKAD Pontianak,100000000,80000000,0,5,2024,
b474f99b-84a4-42ee-a408-86d56f8f59d7,2024-06-24,Pemasukan,10000000,Training Fee,Event PT. Super Steel Karawang Batch 1,100000000,80000000,0,6,2024,
cb8a1e6f-181a-49a1-8127-5a7747952096,2023-07-27,Pengeluaran,500000,Kebutuhan Kantor,Beli Kursi Bar Kantor,100000000,80000000,0,7,2023,
1640f6cd-3043-4814-ba8e-ade8b09c6e3a,2023-02-04,Pemasukan,2000000,Training Fee,Event RS. A. Dzaki Djunaid,100000000,80000000,0,2,2023,
c8dbd502-4fd9-447c-9cff-3929b1124153,2024-06-27,Pemasukan,5000000,Training Fee,Event KEMENHUB Labuan Bajo,100000000,80000000,0,6,2024,
583ad751-4718-4605-ba8e-21d5df6193f7,2023-07-27,Pemasukan,3500000,Training Fee,Event Infomedia,100000000,80000000,0,7,2023,
7bb861a3-02c5-4a73-9a94-d31b6280f2aa,2024-06-28,Pemasukan,3400000,Training Fee,Event DISBUDPORA,100000000,80000000,0,6,2024,
7a9782dc-c7e0-4b49-b4c0-2b9da72748c9,2023-02-05,Pengeluaran,1000000,Transport Akomodasi,Akomodasi,100000000,80000000,0,2,2023,
22dfd592-eea8-4f05-890e-998b53ba4376,2023-08-04,Pengeluaran,1552000,Cicilan,Kredit KUR,100000000,80000000,0,8,2023,
b0c6b0b2-aab3-4d1c-bb01-50ea6150e323,2024-06-28,Pemasukan,10000000,Training Fee,Event PT. Super Steel Karawang Batch 2,100000000,80000000,0,6,2024,
b572a43f-d3b3-4ff2-8253-a0c1107278f1,2023-02-05,Pengeluaran,2300000,Transport Akomodasi,Transport Akomodasi Event Malang PP,100000000,80000000,0,2,2023,
61f2d282-554b-44e1-872a-9255cff0a75b,2024-07-06,Pemasukan,10000000,Training Fee,Event SMP BP1 Bandung,100000000,80000000,0,7,2024,
a5ff9be6-1c4c-4579-817d-8e630d724139,2023-02-06,Pengeluaran,1000000,Transport Akomodasi,Transport Akomodasi Jombang - Malang,100000000,80000000,0,2,2023,
7ce20b48-f771-4fa7-9237-aed59663e7cf,2024-07-07,Pemasukan,8000000,Training Fee,Event DPRD Kab.Lahat,100000000,80000000,0,7,2024,
6baf4978-9108-431d-a524-8f3897784e10,2023-02-07,Pemasukan,12000000,Training Fee,PT. Abadi Medika Indonesia,100000000,80000000,0,2,2023,
0d27532a-90a6-4101-9a51-79d99940984b,2024-07-25,Pemasukan,5000000,Training Fee,Event KEMENKES Ciwidey,100000000,80000000,0,7,2024,
584587b4-5bd3-433a-904c-cb1f7b8908a1,2023-02-08,Pengeluaran,380000,Gaji karyawan,Fee Team Hafara,100000000,80000000,0,2,2023,
8b14a2a1-4c62-4096-8397-2c4d35078e9e,2023-08-09,Pemasukan,1500000,Other,Jual HP CS,100000000,80000000,0,8,2023,
146f8647-41d1-41b9-abfc-873c9e0a7c55,2023-02-09,Pengeluaran,800000,Transport Akomodasi,Tranport Akomodasi PUPR,100000000,80000000,0,2,2023,
d10fe161-3c96-4a86-9fc8-44eef63c395c,2024-08-10,Pemasukan,25000000,Training Fee,Event PT. KAI Wisata 4 Batch,100000000,80000000,0,8,2024,
1077c26f-0d78-45c0-bc7f-d253c3d1eaff,2023-02-09,Pemasukan,2500000,Training Fee,Dinas PUPR Kalimantan Selatan,100000000,80000000,0,2,2023,
243f407f-4d0e-46f3-9bf0-519f2e1a7622,2024-08-15,Pemasukan,10000000,Training Fee,Event PT. PLN Bandung,100000000,80000000,0,8,2024,
af76456e-365d-4a86-8415-bca5c96a64c9,2023-02-09,Pengeluaran,1000000,Kebutuhan Kantor,Dekor Ruangan,100000000,80000000,0,2,2023,
0786e631-0890-460f-99cb-fdef91c3d331,2024-08-24,Pemasukan,13000000,Training Fee,Event PT. KAI Wisata Batch 5,100000000,80000000,0,8,2024,
313d401f-59b5-40fd-80b9-69f7062ee078,2023-08-15,Pengeluaran,2000000,Kebutuhan Kantor,Servis Mobil Operasional,100000000,80000000,0,8,2023,
6fefe50a-73b3-4912-a452-e6c7315c1e53,2023-02-13,Pengeluaran,385000,Sampah dan Air,Air dan Kebersian ,100000000,80000000,0,2,2023,
f2cd248a-604b-4c20-866b-c02209c75be1,2023-02-13,Pengeluaran,366000,Wifi,Pembayaran Wifi,100000000,80000000,0,2,2023,
54eb3d7a-7c94-4f7f-8d33-6dcdba7ad772,2024-08-29,Pemasukan,7000000,Training Fee,Event Bappelitbangda Bogor,100000000,80000000,0,8,2024,
424647b0-27a4-421d-a4ba-ed5f88081738,2023-02-16,Pengeluaran,2400000,Transport Akomodasi,Tiket Pesawat PP Event PT Bayan Koalindo Lestari,100000000,80000000,0,2,2023,
10d0fe22-8d5e-40b3-9f7b-c719b8011521,2023-08-21,Pengeluaran,500000,Pendidikan,Print Tesis,100000000,80000000,0,8,2023,
71cd2777-2e28-4466-a73f-3fd8b8a67be7,2023-02-16,Pengeluaran,720000,Transport Akomodasi,Hotel Event Lampung,100000000,80000000,0,2,2023,
a999343b-8f60-4c6c-ab3f-eb4e9067ea6d,2023-08-22,Pengeluaran,1800000,Pendidikan,Sidang Tesis,100000000,80000000,0,8,2023,
a32b7d41-0e06-4316-8ce7-f96c216334f7,2023-02-16,Pengeluaran,200000,Transport Akomodasi,Travel Bandung - Bandara,100000000,80000000,0,2,2023,
b40e1a89-0f58-41e5-8a83-9366e71db0d9,2024-09-07,Pemasukan,9000000,Training Fee,Event PT. Yuasa Batrei Indonesia,100000000,80000000,0,9,2024,
ac2ebc93-333a-4101-af4c-9bf7be55fbbd,2023-02-17,Pengeluaran,1500000,Lain-lain,Tabungan Umroh Nifa,100000000,80000000,0,2,2023,
8a408acf-fd32-485f-950d-8a80d1523a71,2023-02-17,Pengeluaran,500000,Gaji karyawan,Fee Marse,100000000,80000000,0,2,2023,
c5060aca-f841-4870-9472-2a4baf4ce7d2,2023-02-17,Pengeluaran,900000,Gaji karyawan,Fee Lia,100000000,80000000,0,2,2023,
ab92558c-910e-4e2a-9f5d-e17cb1281c37,2024-09-19,Pemasukan,7000000,Training Fee,Event BPKSDM Kab. Bandung,100000000,80000000,0,9,2024,
f4049dd4-a51a-4598-a0da-aca624a0971e,2024-09-20,Pemasukan,1700000,Training Fee,Event DISDAGIN Bandung,100000000,80000000,0,9,2024,
f9810317-f6ab-4550-afac-039fb75d1d39,2023-02-17,Pengeluaran,1220000,Gaji karyawan,Fee Fadli,100000000,80000000,0,2,2023,
182db8ba-e91d-4459-9b09-6059cc6a7c68,2023-09-05,Pengeluaran,1557700,Cicilan,Kredit KUR,100000000,80000000,0,9,2023,
90ae8a17-4e20-438d-8fc2-66c03001a8ee,2024-09-25,Pemasukan,5000000,Training Fee,PT. Talenta Bumi Batch 1,100000000,80000000,0,9,2024,
8359f1ed-4528-4aeb-804b-2123908bd60b,2023-02-17,Pengeluaran,4722900,Cicilan,Cicilan Kantor,100000000,80000000,0,2,2023,
05cdba6d-e3c6-41c0-b020-b29c4f5bb3a7,2024-09-27,Pemasukan,10000000,Training Fee,PT. Sibelco Lautan Minerals,100000000,80000000,0,9,2024,
39cb7a6b-404e-4c97-bdf8-914a6043971b,2023-02-17,Pemasukan,9000000,Training Fee,Event PT. Bayan Koalindo Lestari,100000000,80000000,0,2,2023,
9162e8ce-cd58-4714-9a18-eb7e4edbd606,2023-02-22,Pengeluaran,1150000,Transport Akomodasi,Transport Akomodasi BPOM,100000000,80000000,0,2,2023,
ed2864fb-8740-4216-bfdc-c1895cded63c,2023-02-22,Pengeluaran,2000000,Gaji karyawan,Fee Pembicara Wahyu,100000000,80000000,0,2,2023,
08197018-3415-4ca9-ae31-d0f0ee1a7b26,2023-02-22,Pemasukan,8000000,Training Fee,Event Training BPOM RI,100000000,80000000,0,2,2023,
4c6018b6-9727-40c5-8e97-2d256f209800,2024-09-28,Pemasukan,10000000,Training Fee,Event Yayasan Al-Multazam ,100000000,80000000,0,9,2024,
895dcf8e-e6f0-43a4-9425-b1367f491ccf,2024-09-28,Pemasukan,5000000,Training Fee,Event BSI Surabaya,100000000,80000000,0,9,2024,
b5761f02-939c-44b2-9825-5dd27289a957,2024-09-28,Pemasukan,3000000,Training Fee,Event Solo Anggri,100000000,80000000,0,9,2024,
bc1081ab-fc86-4db7-ba77-28ba6df526ae,2023-09-06,Pengeluaran,250000,Listrik,Listrik Kantor,100000000,80000000,0,9,2023,
48e00ce7-4fd7-4da4-9480-c12644cd7fb4,2024-09-30,Pemasukan,16000000,Training Fee,Event BPFAK Kemenkes ,100000000,80000000,0,9,2024,
6c780272-271b-47d5-b842-a72b7c91d2cb,2023-09-08,Pengeluaran,160000,Sampah dan Air,Sampah dan Kebersihan,100000000,80000000,0,9,2023,
7163c210-e3ee-48af-8318-c24ddd3cbf71,2023-09-09,Pemasukan,3500000,Training Fee,Event PT. USSI,100000000,80000000,0,9,2023,
6f687bdf-eeae-48c5-a79c-0bf1f1f7b714,2024-10-02,Pemasukan,5000000,Training Fee,Event PT. Talenta Bumi Batch 2,100000000,80000000,0,10,2024,
0691aa9e-5164-4af0-8a4c-9333d4118856,2023-09-09,Pengeluaran,250000,Transport Akomodasi,Transport Event PT. USSI,100000000,80000000,0,9,2023,
9cc0ebbe-4f79-463b-89ed-99e24974bcf4,2023-09-10,Pemasukan,5000000,Training Fee,Event KONI Jabar,100000000,80000000,0,9,2023,
fe304d32-8025-4633-915a-01e53de9888d,2023-03-03,Pengeluaran,200000,Sampah dan Air,Kebersihan,100000000,80000000,0,3,2023,
13809042-33bd-465b-a281-2b63ad83c994,2023-09-11,Pengeluaran,1000000,Pendidikan,Daftar Wisuda,100000000,80000000,0,9,2023,
ccf957e0-83b9-4568-acb4-a28540fbae4e,2023-09-11,Pengeluaran,3000000,Transport Akomodasi,Transport Akomodasi Event Jatim,100000000,80000000,0,9,2023,
47e3e77d-7873-4c14-a0e1-54a467611599,2023-09-11,Pengeluaran,3200000,Kebutuhan Kantor,Servis Mobil Operasional,100000000,80000000,0,9,2023,
cf5f59fb-e7a1-4b88-9e0c-fb3db37c7575,2023-03-03,Pengeluaran,180000,Sampah dan Air,Air Kantor,100000000,80000000,0,3,2023,
1a4c4859-f607-4009-a846-11445c153d77,2023-09-15,Pemasukan,11000000,Training Fee,Event UPT. Medical Center ITS,100000000,80000000,0,9,2023,
59cd3263-8930-47fd-8832-059a83074a68,2024-10-09,Pemasukan,5000000,Training Fee,Event PT. Talenta Bumi Batch 3,100000000,80000000,0,10,2024,
869dca00-dedb-4354-814d-bfe9149a252c,2023-09-16,Pemasukan,23000000,Training Fee,Event Universitas Islam Malang,100000000,80000000,0,9,2023,
86eb4d2c-0dd0-4dd2-bf21-7b17d3c756e5,2023-03-03,Pengeluaran,3000000,Cicilan,Kredit KUR,100000000,80000000,0,3,2023,
101963fd-53c3-413e-b5d7-8e15cbde6b41,2024-10-10,Pemasukan,4000000,Training Fee,Event Deepublish,100000000,80000000,0,10,2024,
35998070-e92b-4db3-8897-4d16c464e5c4,2023-09-16,Pengeluaran,2500000,Gaji karyawan,Fee Pembicara Hamam Rosyadi,100000000,80000000,0,9,2023,
effce333-3bf7-4ce6-a848-212f9451adeb,2023-03-05,Pengeluaran,3600000,Transport Akomodasi,Transport Akomodasi Jawa Timur,100000000,80000000,0,3,2023,
2f25ef88-32c0-4e37-a774-dd8efe0aae26,2023-09-16,Pengeluaran,800000,Transport Akomodasi,Hotel dan Akomodasi Event Malang,100000000,80000000,0,9,2023,
f773a300-9c40-46e7-9e0c-4fa5652bb608,2023-03-10,Pengeluaran,1500000,Lain-lain,Lain-lain,100000000,80000000,0,3,2023,
83b31d6c-daab-4983-8a98-c8963f12b3f2,2023-09-17,Pengeluaran,366000,Wifi,Wifi kantor,100000000,80000000,0,9,2023,
b9be14e2-281a-41f4-9e8b-fafa832c9057,2023-09-17,Pengeluaran,800000,Gaji karyawan,Fee Tim Videografer,100000000,80000000,0,9,2023,
b19e78eb-02a1-4c7a-b841-ab61a07244e5,2024-10-10,Pemasukan,7000000,Training Fee,Event Kementerian LHK,100000000,80000000,0,10,2024,
064d978d-38d3-4361-878e-0255e4d4c633,2023-03-10,Pengeluaran,1100000,Lain-lain,Pajak SPT,100000000,80000000,0,3,2023,
8bff1bf1-b9c0-4b0a-a69c-aa64b54a3c63,2023-09-17,Pengeluaran,630000,Gaji karyawan,Fee Driver Event Jatim,100000000,80000000,0,9,2023,
cdff6766-d913-46fc-a695-a11e4b074aea,2023-09-18,Pengeluaran,1000000,Kebutuhan Kantor,Cleaning Service,100000000,80000000,0,9,2023,
52a38f32-9123-4f02-b062-37651663c898,2023-03-10,Pengeluaran,1000000,Transport Akomodasi,Transport Akomodasi,100000000,80000000,0,3,2023,
677c70ce-d71b-4297-8641-6bcbbb34f7a6,2023-03-10,Pemasukan,2500000,Training Fee,Event Motivasi MAN 14 Jakarta,100000000,80000000,0,3,2023,
b342725f-efcb-48c6-8cd6-f1488fcb3682,2023-03-11,Pengeluaran,1200000,Transport Akomodasi,Transport Akomodasi Event Miqaz,100000000,80000000,0,3,2023,
51e86c79-afcb-4590-ae93-3d9aa9beb340,2023-09-18,Pengeluaran,1200000,Gaji karyawan,Fee karyawan,100000000,80000000,0,9,2023,
97510194-b6f4-4255-b259-7d5509bfd2a0,2024-10-16,Pemasukan,10000000,Training Fee,Event IT Galeri,100000000,80000000,0,10,2024,
d2c21dc8-a8a9-4be0-9c29-7c48b49dd072,2023-03-11,Pemasukan,5000000,Training Fee,Event PT. Miqaz Anugrah Sejahtera,100000000,80000000,0,3,2023,
0916e501-78c5-4952-af4b-a6c6988b6af2,2023-03-17,Pengeluaran,500000,Gaji karyawan,Fee Team Marse,100000000,80000000,0,3,2023,
8ad5827a-f0c1-4d26-a3b8-a578f31e9637,2023-09-18,Pengeluaran,4775800,Cicilan,Kredit KPR Kantor,100000000,80000000,0,9,2023,
2b9a8359-0123-4e73-ba94-316406b365c9,2023-03-17,Pengeluaran,800000,Gaji karyawan,Fee Team Rahmat,100000000,80000000,0,3,2023,
96722482-2232-4ac7-84ae-35dc5d29b065,2023-09-22,Pengeluaran,1500000,Kebutuhan Kantor,,100000000,80000000,0,9,2023,
d3631484-f658-48c5-a10c-ca98ccb4ca6c,2023-03-17,Pengeluaran,1000000,Gaji karyawan,Fee Team Fadli,100000000,80000000,0,3,2023,
40337be4-86a0-4cdb-954d-6411edde79aa,2023-09-23,Pengeluaran,1000000,Belanja Bulanan,Belanja Bulanan,100000000,80000000,0,9,2023,
101e66d3-76d9-4610-8920-f62676e061b9,2023-03-17,Pengeluaran,900000,Gaji karyawan,Fee Team Lia,100000000,80000000,0,3,2023,
a0e97db4-b170-4049-8d93-b67d5d0c12a2,2023-03-19,Pengeluaran,1000000,Kebutuhan Kantor,Air Cooler,100000000,80000000,0,3,2023,
5302c7e9-3e58-4ae8-be55-1e03140b9358,2023-03-19,Pengeluaran,4722900,Cicilan,Kredit Kantor,100000000,80000000,0,3,2023,
29792980-b539-4cd9-a90f-e6613bee2120,2023-09-24,Pengeluaran,1500000,Lain-lain,Persiapan Ulang Tahun,100000000,80000000,0,9,2023,
6f8118bd-c79e-4d2d-9e1d-dcc156b6db9d,2023-09-24,Pengeluaran,5700000,Transport Akomodasi,Transport Event Kemnaker SBY,100000000,80000000,0,9,2023,
2a6a4e4d-5380-44d0-a367-0cd5ef9fbf94,2024-10-18,Pemasukan,7500000,Training Fee,Event Poltekkes Kemenkes Palembang,100000000,80000000,0,10,2024,
8b5fff5c-71fb-4e56-b336-2f1183f634e4,2024-10-24,Pemasukan,3500000,Training Fee,Mutu Institute,100000000,80000000,0,10,2024,
cb575202-ddee-47d7-847d-ff9600318d02,2023-10-04,Pengeluaran,450000,BPJS Kesehatan,BPJS kesehatan,100000000,80000000,0,10,2023,
749fa696-f823-4796-b55c-9780ca3165c9,2024-10-28,Pemasukan,8500000,Training Fee,Event Dinas Kelautan dan Perikanan Prov. Jatim,100000000,80000000,0,10,2024,
7e070dd5-5c41-44ee-b8a9-d3573521c281,2023-10-06,Pemasukan,13000000,Training Fee,Event Motivasi BPS Surabaya,100000000,80000000,0,10,2023,
ddb967a9-6328-48a6-84c2-4db0151e6afd,2024-10-31,Pemasukan,3000000,Training Fee,Event Parangritis Geomaritine Karanganyar,100000000,80000000,0,10,2024,
aba9f82b-70eb-4556-a961-1f06aaae029f,2023-10-06,Pengeluaran,1600000,Cicilan,Kredit KUR,100000000,80000000,0,10,2023,
a0931c14-896f-4bbb-8ecb-772bd3bdd804,2023-04-05,Pengeluaran,1557900,Cicilan,Kredit KUR,100000000,80000000,0,4,2023,
b6979ee0-eb8d-494e-88c5-619caa94de9f,2023-04-07,Pengeluaran,350000,Gaji karyawan,Team Admin,100000000,80000000,0,4,2023,
0cf54997-36e2-4258-8ae0-a3115ccc0dac,2023-04-10,Pengeluaran,3000000,Lain-lain,Hampers Lebaran,100000000,80000000,0,4,2023,
147d30ca-14f1-4270-a45c-dd7c6ad89169,2024-10-31,Pemasukan,7500000,Training Fee,Perumda Air Minum Tirta Darma Kuningar,100000000,80000000,0,10,2024,
e210a6cc-ef09-4049-a17d-2457509da710,2025-04-11,Pengeluaran,1125000,Kebutuhan Kantor,Servis Mobil,100000000,80000000,0,4,2025,
4257e3fe-d55e-4f93-bc4b-36b2799ff123,2024-11-11,Pemasukan,3000000,Training Fee,Event BSI Malang,100000000,80000000,0,11,2024,
f0e97cf2-bc92-4a79-81f0-4b485046ef5a,2023-10-06,Pengeluaran,200000,Gaji karyawan,Fee Asisten Trainer event BPS,100000000,80000000,0,10,2023,
ff464fcc-0aa4-487e-80ed-8584114cc118,2024-11-18,Pemasukan,6500000,Training Fee,Event Deepublish Jogja,100000000,80000000,0,11,2024,
0ff2ae64-fc57-4b39-ab04-970a353f4c15,2023-04-12,Pengeluaran,2000000,Transport Akomodasi,Transport Mudik,100000000,80000000,0,4,2023,
aaf09da5-25a5-4f32-bcfc-6c6394b51fbe,2023-10-06,Pengeluaran,500000,Kebutuhan Kantor,Fee Tim Videografer,100000000,80000000,0,10,2023,
c2f763bc-7bb5-4b24-bfcc-4acb3f6b9405,2023-10-06,Pengeluaran,1650000,Transport Akomodasi,Transport Akomodasi Event BPS SBY,100000000,80000000,0,10,2023,
5e5f45d8-7bf2-4d58-8598-da8694c8f68b,2023-04-18,Pengeluaran,500000,Lain-lain,Tagihan Lebaran,100000000,80000000,0,4,2023,
0f6fd27c-a9dd-4c01-b2a0-0154d3718aec,2023-10-07,Pengeluaran,350000,Kebutuhan Kantor,Beli Merchandise,100000000,80000000,0,10,2023,
c84a5874-735c-47c8-b107-5c25952e8154,2023-04-18,Pengeluaran,4775500,Cicilan,Kredit KPR,100000000,80000000,0,4,2023,
4396d038-0a59-47e6-9956-6f2f3a40ff6f,2023-10-09,Pengeluaran,2000000,Zakat,Zakat,100000000,80000000,0,10,2023,
eb5a4c11-f9d9-4fc7-954b-4e168350a8fd,2023-04-18,Pengeluaran,365000,Sampah dan Air,Kebersihan dan air,100000000,80000000,0,4,2023,
b1f4b003-3790-49aa-b817-a9999dee2a1f,2023-10-10,Pengeluaran,850000,Transport Akomodasi,Transport Akomodasi Event Bogor,100000000,80000000,0,10,2023,
7503361a-2c65-47b3-b549-1baa28d21f07,2023-04-18,Pengeluaran,200000,Listrik,Listrik,100000000,80000000,0,4,2023,
c1b23213-dd54-4f07-8481-e39407186059,2023-10-10,Pengeluaran,1000000,Belanja Bulanan,Belanja Bulanan,100000000,80000000,0,10,2023,
9ecfda26-6351-475d-92f8-14df1464e82c,2023-04-18,Pengeluaran,366000,Wifi,Wifi,100000000,80000000,0,4,2023,
1484253e-176b-4fc2-9d14-2ead76ba034a,2023-10-11,Pengeluaran,1000000,Transport Akomodasi,Makan dan Merchandise Event Bogor,100000000,80000000,0,10,2023,
0e16629c-132b-4748-9f14-2bdd8cd380c0,2023-10-11,Pemasukan,13000000,Training Fee,Event Kemnaker BMHI,100000000,80000000,0,10,2023,
0acd6f65-7ca8-43aa-bab8-bfdb7248af19,2023-10-11,Pengeluaran,2000000,Kebutuhan Kantor,Beli Meja Kantor,100000000,80000000,0,10,2023,
6bc039f4-1a26-4c76-87f5-fb31d4aa7134,2023-10-13,Pengeluaran,368500,Sampah dan Air,Sampah dan Air,100000000,80000000,0,10,2023,
a46d2662-fe12-4004-bb9b-7ba56065d3ab,2023-10-13,Pengeluaran,6500000,Cicilan,Kredit KUR,100000000,80000000,0,10,2023,
c45c3d5b-d1e1-462e-9893-666c13be1c9a,2023-04-12,Pengeluaran,1125000,Kebutuhan Kantor,Servis Mobil,100000000,80000000,0,4,2023,
9e29540b-4ce7-4c1c-8511-158500bb2619,2023-05-05,Pengeluaran,1552000,Cicilan,Kredit KUR,100000000,80000000,0,5,2023,
cab927ec-5fda-4f49-ba6a-1a6aeaf17428,2023-05-08,Pengeluaran,800000,Lain-lain,Makan dan fasilitas kesehatan,100000000,80000000,0,5,2023,
dba29d9d-1784-4063-acf1-b579a21770ea,2023-05-08,Pengeluaran,1500000,Transport Akomodasi,Transport Tangerang,100000000,80000000,0,5,2023,
e57aa8fc-dc2f-42c0-881e-da68e7a317e8,2023-10-13,Pengeluaran,5000000,Cicilan,Kredit KPR Kantor,100000000,80000000,0,10,2023,
83c06753-d93e-43b4-84cd-dca4e6c88c48,2023-05-08,Pengeluaran,2000000,Transport Akomodasi,Hotel,100000000,80000000,0,5,2023,
d628b206-7521-466b-965e-5fbdf321ad15,2023-05-08,Pemasukan,21500000,Training Fee,ppkbd pemkot Tangerang,100000000,80000000,0,5,2023,
c3dd9621-084d-4a05-87b2-7a3ac9d1edf6,2023-05-12,Pemasukan,2500000,Training Fee,event harnoko group,100000000,80000000,0,5,2023,
8fd6188c-0e6e-458a-8f20-44216529e632,2023-05-18,Pengeluaran,4775000,Cicilan,Kredit KPR Kantor,100000000,80000000,0,5,2023,
2087bb94-cd26-4e49-9de7-6070f7607c6b,2023-10-11,Pengeluaran,500000,Gaji karyawan,Fee Tim Rahmat,100000000,80000000,0,10,2023,
27e98ed8-7be3-4779-b325-49f6ef22c44c,2023-10-13,Pemasukan,20000000,Training Fee,Event Kemnaker P3MI,100000000,80000000,0,10,2023,
2574d3d3-0352-413d-a5a0-724a09dd573a,2023-10-17,Pengeluaran,1000000,Kebutuhan Kantor,Fee Cleaning Service,100000000,80000000,0,10,2023,
c3042229-9fbe-4f7c-816d-fb0ac7039935,2023-05-26,Pemasukan,1500000,Training Fee,bpsdm jabar,100000000,80000000,0,5,2023,
82ec8bb5-c63d-4316-8038-54a47e4c69f3,2023-10-18,Pengeluaran,800000,Gaji karyawan,Fee Team Mela,100000000,80000000,0,10,2023,
93bf1dd1-85d6-47c2-adde-449cd580fbde,2023-10-27,Pengeluaran,3000000,Transport Akomodasi,Transport Akomodasi Event Kuala Kapuas,100000000,80000000,0,10,2023,
1924ef60-af96-4b37-b01a-37c02cca9a00,2023-10-28,Pemasukan,13000000,Training Fee,Event Kesbangpol Kuala Kapuas,100000000,80000000,0,10,2023,
36d8d0d8-9007-4bd6-ac34-a269ac11cc18,2023-06-07,Pengeluaran,600000,Transport Akomodasi,Transport Bandung Jakarta,100000000,80000000,0,6,2023,
250fdc4c-2e0f-4399-92ee-91b130ee5705,2023-06-08,Pengeluaran,650000,Transport Akomodasi,Hotel Kampi Surabaya,100000000,80000000,0,6,2023,
29104b8a-416f-4ed5-8e76-14dd304f8e3d,2023-06-08,Pengeluaran,1600000,Transport Akomodasi,Tiket Pesawat Jakarta Surabaya,100000000,80000000,0,6,2023,
3af08122-986b-4c1f-b93d-21aafa00decf,2023-06-08,Pemasukan,13000000,Training Fee,Dirjen Pajak Jakarta,100000000,80000000,0,6,2023,
1927f5c7-20d0-48c5-ab88-00d955e2f385,2023-06-09,Pengeluaran,1000000,Transport Akomodasi,Transport Akomodasi Driver,100000000,80000000,0,6,2023,
53e95162-3877-4cc2-9d4b-94297df53459,2023-06-09,Pengeluaran,850000,Transport Akomodasi,Surabaya Bandung,100000000,80000000,0,6,2023,
8aef0233-333b-4f94-9546-a35314827ec6,2023-06-09,Pemasukan,18000000,Training Fee,BPJS Ketenagakerjaan Surabaya,100000000,80000000,0,6,2023,
f59f6163-54b9-44ff-8508-1ffa2f94709e,2023-10-31,Pengeluaran,3000000,Belanja Bulanan,Belanja Bulanan,100000000,80000000,0,10,2023,
cb7a5b45-a729-4343-9a73-346490a04bc4,2023-06-16,Pengeluaran,20000000,Kebutuhan Kantor,Upgrade Mobil Operasional,100000000,80000000,0,6,2023,
bad20170-48c7-480f-8f51-f842346505be,2023-10-31,Pengeluaran,2500000,Cicilan,Nabung KPR,100000000,80000000,0,10,2023,
d06eb468-7ca0-4272-a608-b05039e6e90e,2023-06-17,Pengeluaran,700000,Gaji karyawan,Fee team Mela,100000000,80000000,0,6,2023,
8c7e88e9-9b67-4a25-93bd-266ddcf85d95,2023-10-31,Pengeluaran,1500000,Cicilan,Nabung KUR,100000000,80000000,0,10,2023,
c9bb0312-a672-49dc-ac74-a726297bc8fa,2023-10-31,Pengeluaran,3000000,Kebutuhan Kantor,Beli AC Kantor,100000000,80000000,0,10,2023,
2d885e52-0588-4eed-b439-2aeafd563ed4,2023-06-17,Pengeluaran,1000000,Gaji karyawan,Fee team Rahmat,100000000,80000000,0,6,2023,
86dea683-e5c1-4f16-8a1d-12a2dc275c9f,2023-11-03,Pengeluaran,450000,BPJS Kesehatan,BPJS Kesehatan,100000000,80000000,0,11,2023,
d3b65b75-f8e8-4d36-91e2-1f666845df31,2023-11-06,Pengeluaran,260000,Sampah dan Air,Air dan Kebersihan,100000000,80000000,0,11,2023,
b96ee908-ffbb-4704-be89-fff028994bf5,2023-11-06,Pengeluaran,1521100,Cicilan,Bayar KUR,100000000,80000000,0,11,2023,
9273eee0-4aa7-4edc-b4b3-7d05a7d442bf,2023-11-09,Pengeluaran,3100000,Transport Akomodasi,Transport Event Jatim,100000000,80000000,0,11,2023,
68b56bc1-13ab-4198-85bf-9756ef43d071,2023-11-09,Pemasukan,10000000,Training Fee,Event Puslatnas Samarinda,100000000,80000000,0,11,2023,
5998daa3-3afd-4fc0-b971-90c6cdd68cf0,2023-06-17,Pengeluaran,1300000,Gaji karyawan,Fee Tim Lia,100000000,80000000,0,6,2023,
e8e23943-d9d1-4a8a-b8b2-1a98398578b6,2023-06-17,Pengeluaran,4775500,Cicilan,Kredit KPR Kantor,100000000,80000000,0,6,2023,
05c3ce53-a6db-4fd7-a18d-f0f9139efacb,2023-11-10,Pengeluaran,2200000,Kebutuhan Kantor,Aksesoris Event,100000000,80000000,0,11,2023,
eabc660c-bd5a-40ac-abe9-845bf5b4a8b4,2023-11-10,Pengeluaran,2650000,Transport Akomodasi,Akomodasi dan Penginapan Event Jatim,100000000,80000000,0,11,2023,
